Sample,AC_RED,AC_IR,AC_GREEN,Pressure
13,-0.014442,-0.242742,-0.674014,95.351341
14,-0.008849,-0.248335,-0.675658,95.439186
15,0.021415,-0.223663,-0.649012,95.352529
16,0.032271,-0.208859,-0.643091,95.39467
17,0.02931,-0.208201,-0.642104,95.399418
18,0.002993,-0.225965,-0.65296,95.321071
19,-0.003915,-0.219715,-0.65921,95.373896
0,-0.001612,-0.219057,-0.664474,95.324038
1,0.031284,-0.191095,-0.628946,95.182182
2,0.039837,-0.179252,-0.602629,95.368554
3,0.041153,-0.181884,-0.597694,95.088402
4,0.024376,-0.205899,-0.626972,95.042106
5,0.012533,-0.213794,-0.629604,95.304452
6,0.000362,-0.223334,-0.631577,95.193459
7,0.031942,-0.199977,-0.603944,95.021332
8,0.048719,-0.197345,-0.588154,95.17862
9,0.047732,-0.193069,-0.593089,94.959603
10,0.058259,-0.191753,-0.590786,95.50863
11,0.027666,-0.221031,-0.615129,95.156659
12,0.031284,-0.232545,-0.617761,95.042699
13,0.037534,-0.224321,-0.61809,95.043886
14,0.071418,-0.195701,-0.592102,95.327006
15,0.082931,-0.181226,-0.58322,95.10146
16,0.092142,-0.171028,-0.578614,95.047447
17,0.064838,-0.195043,-0.599339,94.934081
18,0.067141,-0.19603,-0.608879,95.124014
19,0.072734,-0.186819,-0.604273,95.052196
0,0.116815,-0.15162,-0.571048,94.87532
1,0.124381,-0.136816,-0.556245,94.868197
2,0.130631,-0.144711,-0.549665,94.909745
3,0.110235,-0.165436,-0.579601,94.881849
4,0.105301,-0.172344,-0.593747,94.799346
5,0.111222,-0.175634,-0.588483,94.924584
6,0.145106,-0.15162,-0.555587,94.745928
7,0.167146,-0.137145,-0.55789,94.726341
8,0.178002,-0.143724,-0.55789,94.558962
9,0.161225,-0.163462,-0.574338,94.60051
10,0.162212,-0.177608,-0.575983,94.683012
11,0.156619,-0.171028,-0.580588,94.550058
12,0.189516,-0.152935,-0.555916,94.548278
13,0.200371,-0.126618,-0.552297,94.548278
14,0.202345,-0.123,-0.554271,94.523943
15,0.189516,-0.13879,-0.568087,94.623064
16,0.179647,-0.138461,-0.575325,94.607039
17,0.176028,-0.131553,-0.57368,94.320357
18,0.176028,-0.096683,-0.554929,94.174346
19,0.22307,-0.091419,-0.540454,94.383273
0,0.217149,-0.083853,-0.528612,94.13992
1,0.213859,-0.083524,-0.528941,94.146449
2,0.184581,-0.112144,-0.558876,94.191558
3,0.176686,-0.119052,-0.559205,94.180281
4,0.175699,-0.113789,-0.556245,94.133985
5,0.215175,-0.089445,-0.531572,93.978477
6,0.214188,-0.091748,-0.523677,93.999844
7,0.224057,-0.089774,-0.536507,94.07285
8,0.193463,-0.121026,-0.556245,93.91378
9,0.189516,-0.128921,-0.562495,93.92209
10,0.193463,-0.126618,-0.561508,93.918529
11,0.224386,-0.09109,-0.53223,93.717318
12,0.225702,-0.086485,-0.525651,93.742246
13,0.225044,-0.074971,-0.530915,93.86511
14,0.198727,-0.094051,-0.559205,93.548751
15,0.196095,-0.08813,-0.567101,93.584364
16,0.194779,-0.088788,-0.56085,93.562996
17,0.228662,-0.057865,-0.536836,93.688234
18,0.23886,-0.047009,-0.512164,93.49652
19,0.237873,-0.034838,-0.52269,93.427669
0,0.19774,-0.07201,-0.545718,93.414017
1,0.1882,-0.079577,-0.549336,93.376624
2,0.192805,-0.08484,-0.548679,93.297683
3,0.207609,-0.05622,-0.524993,93.434791
4,0.22307,-0.047338,-0.511177,93.297683
5,0.228662,-0.057207,-0.522361,93.343979
6,0.212214,-0.080892,-0.532559,93.243077
7,0.203332,-0.089445,-0.53881,93.240109
8,0.2007,-0.094051,-0.544073,93.212213
9,0.205635,-0.093064,-0.516769,93.12971
10,0.230636,-0.054246,-0.515124,93.04424
11,0.240834,-0.04043,-0.508545,93.277502
12,0.234255,-0.036482,-0.512164,93.135052
13,0.206293,-0.050628,-0.527625,93.087569
14,0.199384,-0.053259,-0.536178,93.153452
15,0.191489,-0.04043,-0.533217,92.908319
16,0.226031,-0.009178,-0.496702,93.060859
17,0.225373,0.010559,-0.480912,92.94037
18,0.215175,0.009902,-0.482557,92.764088
19,0.179318,-0.028916,-0.506242,92.923751
0,0.169778,-0.03089,-0.504597,92.735598
1,0.166817,-0.019705,-0.506242,92.566438
2,0.190831,-0.000296,-0.477293,92.735004
3,0.197082,0.006612,-0.462161,92.72254
4,0.203661,0.006283,-0.463148,92.594928
5,0.178002,-0.01806,-0.48486,92.539135
6,0.168462,-0.016087,-0.486833,92.66734
7,0.176357,-0.017731,-0.489136,92.488684
8,0.200042,0.012533,-0.456898,92.710669
9,0.202674,0.037863,-0.451305,92.558722
10,0.203661,0.047732,-0.455253,92.36404
11,0.183594,0.031942,-0.464793,92.087449
12,0.182936,0.033587,-0.47532,92.575935
13,0.176357,0.031284,-0.46874,92.330801
14,0.208595,0.058588,-0.449003,92.188351
15,0.226359,0.080958,-0.429594,92.345046
16,0.215833,0.082602,-0.42137,92.041746
17,0.197082,0.059246,-0.441765,92.014443
18,0.17866,0.043785,-0.447358,92.045307
19,0.174054,0.040824,-0.447687,92.031062
0,0.183923,0.040824,-0.401961,91.951527
1,0.219122,0.067799,-0.410514,91.942031
2,0.227346,0.073391,-0.413803,91.855967
3,0.225044,0.058588,-0.417093,92.09932
4,0.201029,0.030955,-0.438147,91.909386
5,0.207609,0.031284,-0.433212,91.866057
6,0.215175,0.025363,-0.435515,91.711142
7,0.241492,0.062207,-0.408869,91.743787
8,0.25169,0.074378,-0.404921,91.702833
9,0.250045,0.072734,-0.407553,91.680872
10,0.228662,0.05497,-0.430581,91.695117
11,0.228004,0.059246,-0.433541,91.493906
12,0.226688,0.056614,-0.431568,91.406061
13,0.264848,0.090827,-0.399,91.551479
14,0.268467,0.096419,-0.373341,91.518835
15,0.275375,0.096748,-0.380907,91.53308
16,0.235242,0.068457,-0.403277,91.510525
17,0.234584,0.056614,-0.410843,91.33721
18,0.237544,0.05793,-0.409856,91.475506
19,0.259585,0.078326,-0.382552,91.417932
0,0.285902,0.090169,-0.378275,91.413184
1,0.282941,0.078326,-0.374657,91.048155
2,0.261559,0.052996,-0.393079,91.291508
3,0.265506,0.049706,-0.396039,91.141341
4,0.266164,0.046416,-0.39571,91.169831
5,0.295771,0.057272,-0.369393,91.125909
6,0.310245,0.075036,-0.359853,90.829138
7,0.312219,0.088195,-0.360511,91.087329
8,0.287547,0.077668,-0.380578,90.960311
9,0.282283,0.070102,-0.378604,91.131251
10,0.28952,0.073063,-0.383539,91.004233
11,0.288534,0.079313,-0.381236,90.872466
12,0.331628,0.116486,-0.331563,90.74248
13,0.34051,0.129644,-0.329918,90.852879
14,0.322088,0.129644,-0.317417,90.772751
15,0.294455,0.104314,-0.356564,90.741887
16,0.290836,0.104314,-0.352616,90.76088
17,0.291823,0.100695,-0.352287,90.629114
18,0.326035,0.13096,-0.318404,90.566198
19,0.335575,0.147737,-0.322023,90.642765
0,0.342484,0.142803,-0.322681,90.605965
1,0.314193,0.125697,-0.341432,90.395851
2,0.310903,0.122407,-0.341432,90.40238
3,0.318469,0.123723,-0.346037,90.380419
4,0.350708,0.153988,-0.319391,90.261711
5,0.352353,0.174383,-0.31018,90.468263
6,0.361892,0.184581,-0.318075,90.366768
7,0.339194,0.170436,-0.337484,90.617243
8,0.333602,0.175041,-0.341432,90.37211
9,0.333602,0.182278,-0.344721,90.191672
10,0.353997,0.213859,-0.322023,90.248059
11,0.375051,0.225373,-0.300969,90.229659
12,0.376367,0.227675,-0.289784,90.08899
13,0.346431,0.204977,-0.313799,90.111544
14,0.33426,0.189845,-0.331234,90.097893
15,0.336891,0.182936,-0.325641,90.230846
16,0.36255,0.211227,-0.305574,90.053971
17,0.373735,0.208595,-0.299982,90.206511
18,0.377354,0.203332,-0.30064,90.132318
19,0.354326,0.175699,-0.318404,90.185143
0,0.36255,0.164843,-0.324325,90.183363
1,0.36255,0.163856,-0.324983,89.972655
2,0.357287,0.154645,-0.317088,90.007081
3,0.37867,0.187871,-0.301956,89.944165
4,0.373406,0.20728,-0.295377,89.904398
5,0.362221,0.201687,-0.292745,89.899649
6,0.334588,0.183265,-0.317088,89.973842
7,0.319785,0.175699,-0.326628,89.935262
8,0.304653,0.180963,-0.31972,89.824863
9,0.333931,0.210569,-0.281231,89.612375
10,0.32472,0.226688,-0.276297,89.877688
11,0.320443,0.213859,-0.282218,89.781534
12,0.263861,0.18491,-0.307548,89.890153
13,0.24215,0.173725,-0.305574,89.710903
14,0.23557,0.17537,-0.308206,89.849792
15,0.2484,0.189845,-0.280573,89.697251
16,0.244124,0.194121,-0.267086,89.59991
17,0.239518,0.184252,-0.271362,89.761354
18,0.206951,0.166159,-0.298995,89.805276
19,0.203003,0.147408,-0.302614,89.659264
0,0.202016,0.143461,-0.296692,89.586259
1,0.214846,0.164185,-0.278271,89.468144
2,0.224715,0.182936,-0.276626,89.288894
3,0.218464,0.191489,-0.274981,89.488324
4,0.202345,0.174712,-0.287481,89.300171
5,0.189516,0.16583,-0.298995,89.576762
6,0.186226,0.171752,-0.301298,89.413538
7,0.218793,0.188858,-0.278599,89.559549
8,0.230965,0.208595,-0.254256,89.610594
9,0.228991,0.214846,-0.254256,89.370209
10,0.234255,0.181291,-0.266757,89.364867
11,0.198727,0.160896,-0.277284,89.351809
12,0.200042,0.162212,-0.28781,89.350622
13,0.200042,0.160238,-0.279586,89.397512
14,0.242808,0.180634,-0.26248,89.436686
15,0.249716,0.176357,-0.260835,89.20283
16,0.25169,0.171094,-0.260178,89.23132
17,0.224386,0.13721,-0.28781,89.357745
18,0.228991,0.12471,-0.296035,89.399293
19,0.234584,0.12767,-0.29439,89.185617
0,0.273072,0.151356,-0.279915,88.922678
1,0.28031,0.164514,-0.281231,88.952355
2,0.285244,0.172738,-0.286495,88.974316
3,0.26123,0.15004,-0.306561,89.037231
4,0.258927,0.142145,-0.320707,89.219449
5,0.262545,0.148395,-0.322023,89.138727
6,0.289849,0.176028,-0.298337,89.076405
7,0.302021,0.177673,-0.286824,89.19274
8,0.299389,0.174383,-0.292087,89.138727
9,0.279323,0.146092,-0.316101,89.085902
10,0.263203,0.130631,-0.329589,89.11736
11,0.270112,0.129644,-0.327944,89.235475
12,0.298402,0.14675,-0.308864,88.828304
13,0.311561,0.15333,-0.296692,88.968974
14,0.322746,0.155961,-0.299982,89.044354
15,0.302021,0.126684,-0.323667,88.938703
16,0.29906,0.112538,-0.323667,89.03367
17,0.301692,0.103656,-0.332221,88.819401
18,0.329654,0.121091,-0.306561,88.67339
19,0.329325,0.131947,-0.303601,88.75055
0,0.333931,0.13721,-0.295706,88.835427
1,0.331628,0.145763,-0.324325,88.75055
2,0.314522,0.120104,-0.331234,88.804563
3,0.313206,0.120104,-0.328931,88.922678
4,0.307942,0.120762,-0.325312,88.650241
5,0.347089,0.152343,-0.287153,88.59979
6,0.356629,0.15333,-0.282876,88.83602
7,0.342813,0.142803,-0.282876,88.633029
8,0.31814,0.107933,-0.312154,88.445469
9,0.308271,0.102669,-0.312812,88.546965
10,0.307613,0.099051,-0.309851,88.681106
11,0.334588,0.110235,-0.274323,88.496514
12,0.358274,0.105959,-0.274323,88.489391
13,0.348405,0.099051,-0.268402,88.519662
14,0.332944,0.066483,-0.291429,88.299458
15,0.328996,0.049706,-0.299982,88.547558
16,0.32472,0.050035,-0.292416,88.502449
17,0.361563,0.063523,-0.270046,88.560616
18,0.370445,0.079642,-0.26906,88.262658
19,0.363208,0.085892,-0.26906,88.10893
0,0.335575,0.059246,-0.280244,88.224671
1,0.329325,0.055298,-0.285508,88.426476
2,0.335246,0.050364,-0.284521,88.146917
3,0.354984,0.075365,-0.264454,87.945706
4,0.364853,0.091155,-0.232545,88.04186
5,0.365511,0.087537,-0.231558,88.136233
6,0.338207,0.068457,-0.257546,88.002092
7,0.331299,0.046745,-0.270046,87.910093
8,0.319785,0.039179,-0.264783,88.142169
9,0.348076,0.065496,-0.248993,88.085782
10,0.355313,0.063194,-0.244387,88.018712
11,0.36913,0.065167,-0.245045,87.859642
12,0.364524,0.047403,-0.247677,87.923151
13,0.337549,0.01681,-0.266099,87.77714
14,0.33722,0.008586,-0.278271,87.920777
15,0.342155,0.011546,-0.27531,87.731437
16,0.371432,0.045101,-0.255901,87.772391
17,0.385249,0.05168,-0.257217,87.622225
18,0.382946,0.050693,-0.259849,87.612135
19,0.361235,0.037863,-0.286495,87.75874
0,0.361892,0.032929,-0.287153,87.551
1,0.368472,0.036548,-0.290771,87.560497
2,0.405974,0.06747,-0.266428,87.566432
3,0.424724,0.072076,-0.256888,87.491646
4,0.422422,0.078655,-0.256559,87.575929
5,0.404,0.046416,-0.285508,87.5694
6,0.392157,0.038192,-0.297679,87.434072
7,0.40696,0.034574,-0.297021,87.533787
8,0.431304,0.055956,-0.276297,87.41864
9,0.453673,0.060233,-0.265441,87.548626
10,0.463542,0.05168,-0.280244,87.33495
11,0.439528,0.024376,-0.296364,87.231674
12,0.444462,0.018455,-0.308535,87.269067
13,0.443475,0.01977,-0.316759,87.256603
14,0.472424,0.033587,-0.290771,87.172319
15,0.476372,0.061878,-0.29439,87.219803
16,0.47703,0.067141,-0.297021,86.98476
17,0.452028,0.048719,-0.313799,86.984166
18,0.451371,0.043456,-0.331892,86.996037
19,0.444462,0.041482,-0.330905,87.131365
0,0.446765,0.071747,-0.313799,86.955676
1,0.476043,0.079642,-0.289455,87.007314
2,0.474398,0.088524,-0.296692,86.921251
3,0.471766,0.084576,-0.301298,86.980605
4,0.424067,0.03885,-0.333207,86.781175
5,0.420448,0.031284,-0.339458,86.796013
6,0.417487,0.040166,-0.333536,86.883264
7,0.446107,0.050693,-0.323339,86.953896
8,0.453344,0.060562,-0.326957,86.824503
9,0.448739,0.052338,-0.329918,86.790671
10,0.420119,0.014507,-0.361169,86.908193
11,0.408934,0.002006,-0.374328,86.817381
12,0.410908,3.26E-05,-0.378933,86.652969
13,0.434264,0.023389,-0.370051,86.651782
14,0.432949,0.033587,-0.374328,86.742594
15,0.430975,0.036219,-0.385184,86.677898
16,0.395118,0.017468,-0.406566,86.744375
17,0.388538,0.011875,-0.426304,86.712324
18,0.385578,0.014507,-0.43716,86.429797
19,0.400052,0.037863,-0.411501,86.474906
0,0.410908,0.047074,-0.407224,86.723007
1,0.405316,0.056943,-0.416106,86.652376
2,0.375709,0.023718,-0.439792,86.772865
3,0.355971,0.001348,-0.465451,86.666621
4,0.344128,-0.001283,-0.469069,86.575215
5,0.360577,0.015494,-0.448016,86.498648
6,0.370117,0.025363,-0.441436,86.367475
7,0.368801,0.005954,-0.454266,86.595989
8,0.352024,-0.018389,-0.472359,86.422081
9,0.333602,-0.033193,-0.483215,86.555628
10,0.332944,-0.041088,-0.495057,86.692737
11,0.327022,-0.04372,-0.460516,86.219683
12,0.350379,-0.012468,-0.473675,86.704608
13,0.349721,-0.00556,-0.476964,86.603705
14,0.343142,0.001677,-0.47532,86.52239
15,0.305311,-0.026613,-0.507887,86.509332
16,0.2961,-0.027271,-0.506242,86.54079
17,0.294126,-0.020363,-0.514466,86.623886
18,0.321101,0.004638,-0.471701,86.386469
19,0.325706,0.011546,-0.473017,86.413772
0,0.310574,0.002993,-0.471043,86.533074
1,0.268138,-0.022008,-0.497689,86.70342
2,0.26123,-0.038785,-0.511835,86.586493
3,0.251032,-0.032206,-0.510519,86.657124
4,0.278994,-0.009836,-0.48157,86.496274
5,0.278994,-0.011152,-0.487491,86.426829
6,0.276033,-0.023324,-0.486833,86.416739
7,0.243137,-0.047996,-0.5069,86.490339
8,0.239189,-0.056878,-0.522032,86.443449
9,0.237873,-0.06247,-0.524006,86.380533
10,0.260901,-0.036482,-0.503611,86.479061
11,0.253334,-0.018718,-0.496702,86.362133
12,0.250045,-0.012139,-0.503282,86.736065
13,0.226359,-0.033193,-0.519401,86.56097
14,0.219451,-0.034509,-0.530257,86.495087
15,0.211885,-0.044048,-0.528612,86.445823
16,0.229978,-0.019047,-0.509532,86.461848
17,0.23886,-0.000296,-0.496702,86.432765
18,0.22932,-0.000954,-0.496702,86.375785
19,0.200042,-0.025298,-0.512822,86.4387
0,0.181291,-0.044048,-0.528941,86.246986
1,0.172409,-0.05622,-0.529599,86.481435
2,0.173067,-0.057207,-0.523677,86.515861
3,0.200042,-0.035166,-0.494729,86.441074
4,0.201029,-0.038456,-0.492755,86.438107
5,0.206622,-0.044048,-0.491439,86.328301
6,0.179318,-0.07201,-0.510519,86.543757
7,0.166159,-0.089445,-0.517427,86.326521
8,0.171752,-0.085498,-0.512493,86.219089
9,0.189516,-0.059181,-0.480912,86.310495
10,0.19445,-0.051615,-0.474991,86.266573
11,0.183594,-0.051615,-0.471701,86.289721
12,0.158593,-0.072339,-0.487491,86.44701
13,0.148066,-0.0753,-0.485518,86.474313
14,0.1405,-0.069379,-0.478609,86.206625
15,0.164185,-0.034509,-0.440779,86.110471
16,0.185239,-0.033851,-0.423343,86.270134
17,0.173067,-0.038456,-0.415777,86.281411
18,0.136552,-0.072668,-0.439792,86.105129
19,0.109248,-0.084182,-0.443739,86.293282
0,0.109577,-0.087801,-0.444397,86.404868
1,0.134579,-0.060826,-0.414132,86.237489
2,0.133921,-0.065431,-0.416106,86.195348
3,0.134579,-0.063786,-0.412159,86.329488
4,0.107933,-0.098985,-0.44341,86.22918
5,0.098722,-0.102604,-0.444397,86.151426
6,0.098722,-0.106552,-0.449003,86.168045
7,0.116157,-0.094709,-0.432883,86.104536
8,0.118788,-0.079906,-0.432225,86.194161
9,0.122736,-0.0753,-0.432883,86.340766
10,0.090169,-0.089116,-0.461503,86.216122
11,0.078984,-0.08813,-0.47828,86.128871
12,0.079971,-0.094709,-0.482886,86.073671
13,0.077339,-0.095696,-0.480912,86.299811
14,0.106617,-0.066747,-0.447687,86.222057
15,0.103656,-0.067734,-0.451305,86.19238
16,0.092142,-0.073655,-0.446371,86.223244
17,0.060233,-0.117078,-0.487491,86.178729
18,0.041811,-0.129579,-0.495057,86.211373
19,0.050364,-0.137474,-0.501966,86.244018
0,0.071089,-0.111486,-0.473346,86.28794
1,0.085234,-0.127605,-0.476307,86.223838
2,0.082602,-0.141093,-0.484531,86.173387
3,0.048719,-0.169055,-0.5069,86.206031
4,0.039837,-0.18945,-0.51315,86.104536
5,0.044772,-0.197017,-0.512164,86.23096
6,0.07076,-0.18649,-0.495386,86.236896
7,0.068128,-0.179252,-0.499005,86.210186
8,0.059246,-0.175305,-0.498018,86.359166
9,0.041482,-0.202609,-0.519072,86.1354
10,0.025363,-0.206556,-0.528612,86.169825
11,0.019441,-0.203596,-0.532888,86.141335
12,0.041153,-0.187477,-0.508216,86.109284
13,0.055298,-0.164449,-0.496702,86.479655
14,0.043785,-0.179252,-0.485518,86.296844
15,0.017797,-0.207872,-0.516111,86.327708
16,0.000362,-0.222347,-0.528941,86.319992
17,-0.000296,-0.2309,-0.536507,86.244018
18,0.012862,-0.211491,-0.525322,86.283192
19,0.022731,-0.196359,-0.512164,86.492119
0,0.024376,-0.208859,-0.520059,86.35323
1,0.027008,-0.237479,-0.539797,86.227399
2,-0.000954,-0.244387,-0.54835,86.457694
3,-0.013126,-0.250967,-0.559534,86.382907
4,-0.010823,-0.247677,-0.558218,86.284973
5,0.012204,-0.217412,-0.535191,86.399526
6,0.015494,-0.204583,-0.544731,86.081387
7,0.011546,-0.198332,-0.54835,86.448197
8,-0.020034,-0.224978,-0.582562,86.280224
9,-0.034509,-0.216096,-0.583878,86.260637
10,-0.035824,-0.216425,-0.594076,86.404868
11,-0.017402,-0.1832,-0.556574,86.358572
12,-0.01181,-0.176292,-0.556574,86.333643
13,-0.022995,-0.178924,-0.558218,86.517642
14,-0.056549,-0.203267,-0.595062,86.342546
15,-0.077603,-0.208859,-0.603286,86.257076
16,-0.087801,-0.213136,-0.603615,86.33305
17,-0.056549,-0.185503,-0.584207,86.296844
18,-0.052602,-0.173002,-0.584207,86.357385
19,-0.057536,-0.190766,-0.581904,86.285566
0,-0.080234,-0.210175,-0.616116,86.46541
1,-0.087143,-0.222676,-0.618419,86.454132
2,-0.092735,-0.221689,-0.62434,86.4571
3,-0.072339,-0.198003,-0.610524,86.622105
4,-0.062141,-0.182871,-0.6023,86.378752
5,-0.067734,-0.169055,-0.617761,86.508738
6,-0.091419,-0.179252,-0.631906,86.482029
7,-0.102604,-0.188463,-0.652302,86.398933
8,-0.110828,-0.179252,-0.652302,86.39003
9,-0.088788,-0.163133,-0.634867,86.297437
10,-0.076287,-0.147343,-0.623024,86.345514
11,-0.077932,-0.130237,-0.618748,86.372224
12,-0.08484,-0.149975,-0.645065,86.30456
13,-0.113131,-0.179581,-0.65921,86.406649
14,-0.123,-0.186819,-0.667105,86.331269
15,-0.128921,-0.189121,-0.664803,86.448197
16,-0.086156,-0.154251,-0.638157,86.600144
17,-0.079906,-0.164778,-0.645723,86.403681
18,-0.080563,-0.160831,-0.644736,86.205438
19,-0.108196,-0.200964,-0.67533,86.378752
0,-0.108196,-0.201951,-0.677303,86.372817
1,-0.111157,-0.209846,-0.690133,86.397746
2,-0.076616,-0.171686,-0.667763,86.530699
3,-0.071352,-0.165765,-0.667105,86.441074
4,-0.072339,-0.155238,-0.674014,86.362727
5,-0.09438,-0.178595,-0.695067,86.360946
6,-0.102933,-0.184845,-0.702962,86.194754
7,-0.095696,-0.178595,-0.711844,86.315837
8,-0.06576,-0.147343,-0.689804,86.232741
9,-0.061813,-0.133856,-0.673356,86.187038
10,-0.061813,-0.150633,-0.682238,86.407836
11,-0.087801,-0.17991,-0.701318,86.312869
12,-0.100301,-0.188792,-0.718424,86.251734
13,-0.094709,-0.188792,-0.722371,86.271321
14,-0.06905,-0.16412,-0.699673,86.270728
15,-0.044706,-0.159844,-0.686185,86.327708
16,-0.047667,-0.177279,-0.699344,86.307527
17,-0.060497,-0.201622,-0.717437,86.260637
18,-0.073984,-0.214123,-0.728951,86.256483
19,-0.067734,-0.210504,-0.729608,86.372224
0,-0.038785,-0.200964,-0.716121,86.235115
1,-0.033522,-0.182213,-0.710858,86.065955
2,-0.034509,-0.174976,-0.710858,86.305153
3,-0.04043,-0.169384,-0.714476,86.124123
4,-0.072997,-0.197017,-0.732898,86.318211
5,-0.079248,-0.196359,-0.739806,86.336017
6,-0.072997,-0.190437,-0.740464,86.214935
7,-0.044706,-0.157212,-0.708555,86.417926
8,-0.036153,-0.160173,-0.697699,86.218496
9,-0.052273,-0.16412,-0.704936,86.385281
10,-0.081879,-0.200306,-0.732569,86.106316
11,-0.09109,-0.211162,-0.73553,86.190599
12,-0.089774,-0.214452,-0.728293,86.242238
13,-0.061813,-0.190437,-0.712502,86.184664
14,-0.057207,-0.195043,-0.709213,86.241051
15,-0.065102,-0.196688,-0.7102,86.30456
16,-0.092077,-0.235176,-0.731253,86.028562
17,-0.096025,-0.247348,-0.734214,86.314056
18,-0.099643,-0.24669,-0.732898,86.126497
19,-0.07201,-0.223663,-0.715463,86.157954
0,-0.072997,-0.213465,-0.706581,85.969208
1,-0.06576,-0.215438,-0.705265,86.072484
2,-0.100301,-0.234847,-0.728622,86.095039
3,-0.105565,-0.23386,-0.742109,86.053491
4,-0.117078,-0.231229,-0.743096,86.181103
5,-0.086485,-0.210833,-0.71316,86.13718
6,-0.08484,-0.200306,-0.687501,86.111658
7,-0.088788,-0.20228,-0.68783,86.124716
8,-0.111815,-0.232545,-0.712502,85.988201
9,-0.132869,-0.2434,-0.727306,86.035091
10,-0.143067,-0.250309,-0.724674,86.101568
11,-0.111815,-0.228926,-0.70362,86.087323
12,-0.11017,-0.230242,-0.699673,86.035091
13,-0.11017,-0.235505,-0.696383,86.072484
